ID,isChild,Integer_encoding,Genotype,Mutation type,Crossover type,Search strategy,Type,Epochs,Accuracy,Loss,FLOPs,CPU Hours,Number of Parameters,Parent1,Parent2,Before Mutation,HD_P1,HD_P2,HD_BM
MS,False,"[1, 1, 2, 3, -1, 1, 1, 0, 1, 1, 2, 2, 3, -1, 0, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'CONV': [64, 5]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,4,1,2,9,10,[],[],[],-1,-1,-1
LT-MS(1),True,"[1, 2, 1, 1, 2, 2, 1, 0, 1, 1, 2, 2, 1, 2, 1, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [256, 7]}, {'CONV': [64, 5]}, {'CONV': [256, 7]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,8,6,10,1,"[1, 2, 1, 1, 2, 2, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 4, 0, 5, 0, 3]","[1, 1, 2, 3, -1, 1, 1, 0, 1, 1, 2, 2, 3, -1, 0, 5, 4, 0, 5, 0, 3]",[],-1,-1,-1
LT-MS(2),True,"[1, 1, 2, 3, -1, 1, 1, 1, 2, 3, -1, 0, 3, -1, 0, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,0,0,10,1,8,"[1, 2, 1, 1, 2, 2, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 4, 0, 5, 0, 3]","[1, 1, 2, 3, -1, 1, 1, 0, 1, 1, 2, 2, 3, -1, 0, 5, 4, 0, 5, 0, 3]",[],-1,-1,-1
ZZ,False,"[1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 2, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,4,8,1,9,6,[],[],[],-1,-1,-1
UA,False,"[1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 2, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,8,7,9,0,0,[],[],[],-1,-1,-1
ZZ-UA(1),True,"[1, 1, 0, 1, 2, 1, 1, 0, 0, 1, 2, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,4,1,4,5,1,"[1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 2, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 2, 2, -1, 0, 5, 2, 0, 5, 0, 3]",[],-1,-1,-1
ZZ-UA(2),True,"[1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,10,4,1,6,3,"[1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 2, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 2, 2, -1, 0, 5, 2, 0, 5, 0, 3]",[],-1,-1,-1
QJ,False,"[1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 0, 0, 3, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,6,5,7,1,[],[],[],-1,-1,-1
DQ,False,"[1, 1, 2, 1, 0, 0, 3, -1, 0, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'POOLAVG': [-1, 2]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,3,4,7,8,[],[],[],-1,-1,-1
QJ-DQ(1),True,"[1, 1, 2, 1, 2, 2, 3, -1, 0, 1, 2, 0, 3, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [256, 3]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,8,9,8,8,0,"[1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 0, 0, 3, -1, 1, 5, 2, 0, 5, 0, 3]","[1, 1, 2, 1, 0, 0, 3, -1, 0, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]",[],-1,-1,-1
QJ-DQ(2),True,"[1, 1, 2, 1, 0, 0, 1, 2, 1, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,2,9,1,0,4,"[1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 0, 0, 3, -1, 1, 5, 2, 0, 5, 0, 3]","[1, 1, 2, 1, 0, 0, 3, -1, 0, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]",[],-1,-1,-1
DQ-YB(1)[M],True,"[1, 1, 2, 1, 0, 0, 3, -1, 1, 1, 0, 2, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'POOLAVG': [-1, 3]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,7,5,6,9,4,"[1, 1, 2, 1, 0, 0, 3, -1, 0, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 2, 0, 1, 1, 0, 3, -1, 1, 1, 0, 2, 3, -1, 0, 5, 4, 0, 5, 0, 3]","[1, 1, 2, 1, 0, 0, 3, -1, 1, 1, 0, 2, 2, -1, 1, 5, 3, 0, 5, 0, 3]",3,6,0
DQ-YB(2)[M],True,"[1, 2, 0, 1, 1, 0, 3, -1, 0, 1, 2, 0, 3, -1, 0, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'POOLAVG': [-1, 2]}, {'CONV': [256, 3]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,8,0,9,6,4,"[1, 1, 2, 1, 0, 0, 3, -1, 0, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 2, 0, 1, 1, 0, 3, -1, 1, 1, 0, 2, 3, -1, 0, 5, 4, 0, 5, 0, 3]","[1, 2, 0, 1, 1, 0, 3, -1, 0, 1, 2, 0, 3, -1, 0, 5, 4, 0, 5, 0, 3]",6,3,0
QP-UA(1)[M],True,"[1, 1, 1, 3, -1, 1, 2, -1, 0, 1, 1, 2, 3, -1, 0, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,6,1,3,0,7,"[1, 1, 1, 1, 1, 2, 2, -1, 0, 1, 1, 0, 3, -1, 0, 5, 5, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 2, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 1, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 3, -1, 0, 5, 5, 0, 5, 0, 3]",4,6,3
QP-UA(2)[M],True,"[1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 0, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,4,4,10,10,3,"[1, 1, 1, 1, 1, 2, 2, -1, 0, 1, 1, 0, 3, -1, 0, 5, 5, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 2, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 0, 2, -1, 0, 5, 2, 0, 5, 0, 3]",6,1,0
LT-MS(1)[M],True,"[1, 2, 1, 2, -1, 0, 3, -1, 1, 1, 2, 2, 1, 2, 1, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 3]}, {'CONV': [256, 7]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,3,8,6,10,1,"[1, 2, 1, 1, 2, 2, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 4, 0, 5, 0, 3]","[1, 1, 2, 3, -1, 1, 1, 0, 1, 1, 2, 2, 3, -1, 0, 5, 4, 0, 5, 0, 3]","[1, 2, 1, 1, 2, 2, 1, 0, 1, 1, 2, 2, 1, 2, 1, 5, 4, 0, 5, 0, 3]",9,9,5
LT-MS(2)[M],True,"[1, 1, 2, 3, -1, 1, 1, 1, 2, 1, 1, 2, 3, -1, 0, 5, 4, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,0,0,10,1,8,"[1, 2, 1, 1, 2, 2, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 4, 0, 5, 0, 3]","[1, 1, 2, 3, -1, 1, 1, 0, 1, 1, 2, 2, 3, -1, 0, 5, 4, 0, 5, 0, 3]","[1, 1, 2, 3, -1, 1, 1, 1, 2, 3, -1, 0, 3, -1, 0, 5, 4, 0, 5, 0, 3]",11,3,3
ZZ-UA(1)[M],True,"[1, 1, 0, 1, 2, 1, 1, 0, 0, 1, 2, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [64, 3]}, {'CONV': [256, 5]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,4,1,4,5,1,"[1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 2, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 2, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 1, 0, 1, 2, 1, 1, 0, 0, 1, 2, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]",3,6,0
ZZ-UA(2)[M],True,"[2, -1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'POOLMAX': [-1, 3]}, {'CONV': [256, 3]}, {'CONV': [128, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,10,4,1,6,3,"[1, 1, 0, 1, 2, 0, 1, 1, 1, 1, 2, 1, 3, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 0, 0, 1, 1, 2, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 1, 2, 2, -1, 0, 5, 2, 0, 5, 0, 3]",8,5,2
QJ-DQ(1)[M],True,"[3, -1, 0, 1, 2, 2, 3, -1, 0, 1, 2, 0, 3, -1, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'POOLAVG': [-1, 2]}, {'CONV': [256, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [256, 3]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,8,9,8,8,0,"[1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 0, 0, 3, -1, 1, 5, 2, 0, 5, 0, 3]","[1, 1, 2, 1, 0, 0, 3, -1, 0, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 2, 2, 3, -1, 0, 1, 2, 0, 3, -1, 1, 5, 2, 0, 5, 0, 3]",7,7,3
QJ-DQ(2)[M],True,"[1, 1, 2, 1, 0, 0, 2, -1, 0, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,5,2,9,1,0,4,"[1, 1, 2, 1, 2, 2, 1, 2, 1, 1, 0, 0, 3, -1, 1, 5, 2, 0, 5, 0, 3]","[1, 1, 2, 1, 0, 0, 3, -1, 0, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 1, 2, 1, 0, 0, 1, 2, 1, 1, 0, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]",7,2,3
