ID,Seed,Execution,Generation,isChild,isMutant,Integer_encoding,Genotype,Crossover type,Mutation type,Search strategy,Epochs,Accuracy,Loss,FLOPs,CPU_Sec,Num_Params,P1_idx,P2_idx,P1,P2,Before_Mut,HD_P1,HD_P2,HD_BM,Succ_Crossover,Succ_Mutation,Was_invalid
WMKY-OYIX(1)[M],3,3,1,True,True,"[1, 2, 1, 1, 3, 1, 2, -1, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,7,9,3,25200,9,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 3, 1, 2, -1, 0, 1, 2, 0, 5, 3, 0, 5, 0, 3]",-1,-1,3,0,1,False
WMKY-OYIX(2)[M],3,3,1,True,True,"[1, 0, 0, 1, 2, 0, 2, -1, 1, 1, 2, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [32, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,3,4,3,10800,4,NONE,NONE,NONE,NONE,"[1, 0, 0, 1, 2, 0, 2, -1, 1, 1, 2, 1, 5, 3, 0, 5, 0, 3]",-1,-1,0,0,2,False
AAUQ-JVGD(1)[M],3,3,1,True,True,"[1, 3, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,0,0,5,18000,6,NONE,NONE,NONE,NONE,"[1, 3, 1, 1, 2, 0, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]",-1,-1,9,0,2,False
AAUQ-JVGD(2)[M],3,3,1,True,True,"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,10,5,7,14400,10,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 2, 0, 1, 0, 0, 2, -1, 1, 5, 1, 0, 5, 0, 3]",-1,-1,5,0,2,False
AAUQ-JVGD(2)[M],3,3,2,False,False,"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,10,5,7,14400,10,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
WMKY-OYIX(1)[M],3,3,2,False,False,"[1, 2, 1, 1, 3, 1, 2, -1, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,7,9,3,25200,9,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](1),3,3,2,True,False,"[1, 2, 1, 1, 3, 1, 1, 3, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,8,9,6,18000,1,AAUQ-JVGD(2)[M],WMKY-OYIX(1)[M],"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 3, 1, 2, -1, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]",NONE,7,3,-1,0,0,False
AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](2),3,3,2,True,False,"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,8,5,5,21600,7,AAUQ-JVGD(2)[M],WMKY-OYIX(1)[M],"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 3, 1, 2, -1, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]",NONE,0,6,-1,0,0,False
AAUQ-JVGD(1)[M],3,3,2,False,False,"[1, 3, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,0,0,5,18000,6,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
JVGD-AWER(1)[M],3,3,2,False,False,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,2,1,7,25200,8,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
AAUQ-JVGD(1)[M]-JVGD-AWER(1)[M](1),3,3,2,True,False,"[1, 3, 1, 2, -1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,10,4,10,25200,0,AAUQ-JVGD(1)[M],JVGD-AWER(1)[M],"[1, 3, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]",NONE,7,3,-1,0,0,False
AAUQ-JVGD(1)[M]-JVGD-AWER(1)[M](2),3,3,2,True,False,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,10,7,3,10800,8,AAUQ-JVGD(1)[M],JVGD-AWER(1)[M],"[1, 3, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]",NONE,6,4,-1,0,0,False
JVGD-AWER(2)[M],3,3,2,False,False,"[1, 2, 0, 1, 2, 0, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,10,6,9,32400,9,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,2,0,False
JVGD-AWER(1)[M],3,3,2,False,False,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,2,1,7,25200,8,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,2,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](1),3,3,2,True,False,"[1, 2, 0, 1, 2, 0, 2, -1, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,6,1,3,7200,6,JVGD-AWER(2)[M],JVGD-AWER(1)[M],"[1, 2, 0, 1, 2, 0, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]",NONE,2,5,-1,2,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2),3,3,2,True,False,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,7,7,6,25200,2,JVGD-AWER(2)[M],JVGD-AWER(1)[M],"[1, 2, 0, 1, 2, 0, 2, -1, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]",NONE,5,2,-1,2,0,False
AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](1)[M],3,3,2,True,True,"[1, 2, 1, 1, 3, 1, 2, -1, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,2,7,8,10800,2,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 3, 1, 1, 3, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]",-1,-1,2,2,0,False
AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](2)[M],3,3,2,True,True,"[1, 2, 1, 2, -1, 1, 2, -1, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,7,5,6,0,0,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 2, 0, 2, -1, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]",-1,-1,3,2,0,False
AAUQ-JVGD(1)[M]-JVGD-AWER(1)[M](1)[M],3,3,2,True,True,"[1, 3, 1, 1, 3, 1, 2, -1, 0, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 2]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,7,4,7,10800,8,NONE,NONE,NONE,NONE,"[1, 3, 1, 2, -1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]",-1,-1,7,2,0,False
AAUQ-JVGD(1)[M]-JVGD-AWER(1)[M](2)[M],3,3,2,True,True,"[1, 2, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,0,7,0,10800,10,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 2, -1, 0, 5, 2, 0, 5, 0, 3]",-1,-1,5,2,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](1)[M],3,3,2,True,True,"[1, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,6,1,8,21600,8,NONE,NONE,NONE,NONE,"[1, 2, 0, 1, 2, 0, 2, -1, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]",-1,-1,3,2,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M],3,3,2,True,True,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,7,5,4,7200,8,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]",-1,-1,0,2,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M],3,3,3,False,False,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,7,5,4,7200,8,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](1)[M],3,3,3,False,False,"[1, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,6,1,8,21600,8,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M]-JVGD-AWER(2)[M]-JVGD-AWER(1)[M](1)[M](1),3,3,3,True,False,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,2,9,0,3600,3,JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M],JVGD-AWER(2)[M]-JVGD-AWER(1)[M](1)[M],"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 1, 5, 3, 0, 5, 0, 3]",NONE,2,4,-1,0,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M]-JVGD-AWER(2)[M]-JVGD-AWER(1)[M](1)[M](2),3,3,3,True,False,"[1, 2, 0, 1, 2, 0, 1, 2, 1, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,3,7,2,32400,1,JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M],JVGD-AWER(2)[M]-JVGD-AWER(1)[M](1)[M],"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 1, 5, 3, 0, 5, 0, 3]",NONE,4,2,-1,0,0,False
AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](1)[M],3,3,3,False,False,"[1, 2, 1, 1, 3, 1, 2, -1, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,2,7,8,10800,2,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M],3,3,3,False,False,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,7,5,4,7200,8,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](1)[M]-JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M](1),3,3,3,True,False,"[1, 2, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,5,6,10,3600,9,AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](1)[M],JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M],"[1, 2, 1, 1, 3, 1, 2, -1, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]",NONE,3,4,-1,0,0,False
AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](1)[M]-JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M](2),3,3,3,True,False,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,4,3,5,7200,3,AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](1)[M],JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M],"[1, 2, 1, 1, 3, 1, 2, -1, 1, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]",NONE,4,3,-1,0,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M],3,3,3,False,False,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,7,5,4,7200,8,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](2)[M],3,3,3,False,False,"[1, 2, 1, 2, -1, 1, 2, -1, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,7,5,6,0,0,NONE,NONE,NONE,NONE,NONE,-1,-1,-1,0,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M]-AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](2)[M](1),3,3,3,True,False,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [128, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,1,3,2,25200,4,JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M],AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](2)[M],"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 2, -1, 1, 2, -1, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]",NONE,1,5,-1,0,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M]-AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](2)[M](2),3,3,3,True,False,"[1, 2, 1, 1, 3, 0, 2, -1, 1, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 3]}, {'POOLMAX': [-1, 3]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,3,5,4,14400,0,JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M],AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](2)[M],"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 2, -1, 1, 2, -1, 1, 1, 0, 1, 5, 1, 0, 5, 0, 3]",NONE,5,4,-1,0,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M]-JVGD-AWER(2)[M]-JVGD-AWER(1)[M](1)[M](1)[M],3,3,3,True,True,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,0,2,0,0,3,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 5, 3, 0, 5, 0, 3]",-1,-1,0,0,0,False
JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M]-JVGD-AWER(2)[M]-JVGD-AWER(1)[M](1)[M](2)[M],3,3,3,True,True,"[1, 2, 0, 1, 2, 0, 1, 2, 1, 1, 0, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [128, 5]}, {'CONV': [32, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,0,9,8,3600,7,NONE,NONE,NONE,NONE,"[1, 2, 0, 1, 2, 0, 1, 2, 1, 1, 0, 1, 5, 2, 0, 5, 0, 3]",-1,-1,0,0,0,False
AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](1)[M]-JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M](1)[M],3,3,3,True,True,"[1, 2, 1, 2, -1, 1, 2, -1, 1, 2, -1, 0, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 3]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,5,8,2,14400,0,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 3, 1, 2, -1, 1, 1, 0, 1, 5, 2, 0, 5, 0, 3]",-1,-1,5,0,0,False
AAUQ-JVGD(2)[M]-WMKY-OYIX(1)[M](1)[M]-JVGD-AWER(2)[M]-JVGD-AWER(1)[M](2)[M](2)[M],3,3,3,True,True,"[1, 2, 1, 2, -1, 1, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [512, 'relu']}, {'DENSE': [10, 'softmax']}]",SPC,L_CHANGE_TYPE,GA,5,2,4,2,3600,10,NONE,NONE,NONE,NONE,"[1, 2, 1, 1, 1, 1, 1, 2, 0, 2, -1, 1, 5, 3, 0, 5, 0, 3]",-1,-1,2,0,0,False
