ID,isChild,Integer_encoding,Genotype,Mutation type,Crossover type,Search strategy,Type,Epochs,Accuracy,Loss,FLOPs,CPU Hours,Number of Parameters,Parent1,Parent2,Before Mutation,HD_P1,HD_P2,HD_BM
KL-DT(1)[M]-KL-HO(2)[M](2)[M]-SC-RM(2)[M]-KL-DT(1)[M](2)[M](2)[M],TRUE,"[1, 2, 0, 1, 1, 0, 3, -1, 0, 2, -1, 0, 2, -1, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 3]}, {'CONV': [128, 3]}, {'CONV': [256, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,8,0.6875,1.26767683,2795826078,0.030750597,6007050,"[1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 2, 1, 2, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 2, 0, 1, 1, 0, 2, -1, 1, 1, 2, 0, 3, -1, 0, 5, 4, 0, 5, 0, 3]","[1, 2, 0, 1, 1, 0, 2, -1, 1, 1, 2, 1, 2, -1, 1, 5, 5, 0, 5, 0, 3]",9,7,5
KL-HO(2)[M]-KL-DT(2)[M](2)[M]-SC-RM(2)[M]-KL-DT(1)[M](1)[M](1)[M],TRUE,"[1, 0, 1, 1, 2, 0, 1, 0, 2, 1, 2, 1, 2, -1, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 7]}, {'CONV': [256, 5]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,8,0.652100027,1.845203876,1404423326,0.023600318,7921738,"[1, 0, 1, 1, 2, 0, 1, 0, 2, 3, -1, 0, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[3, -1, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 2, -1, 1, 5, 5, 0, 5, 0, 3]","[1, 0, 1, 1, 2, 0, 1, 0, 2, 1, 2, 1, 2, -1, 1, 5, 5, 0, 5, 0, 3]",5,5,0
KL-HO(2)[M]-KL-DT(2)[M](2)[M]-SC-RM(2)[M]-KL-DT(1)[M](1)[M](2)[M],TRUE,"[3, -1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 2, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'POOLAVG': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,SPC,GA,S,8,0.567499995,1.293873906,62731652,0.011602477,830858,"[1, 0, 1, 1, 2, 0, 1, 0, 2, 3, -1, 0, 2, -1, 0, 5, 3, 0, 5, 0, 3]","[3, -1, 1, 1, 1, 2, 1, 0, 1, 1, 2, 1, 2, -1, 1, 5, 5, 0, 5, 0, 3]","[3, -1, 1, 1, 1, 2, 1, 0, 1, 1, 1, 2, 2, -1, 0, 5, 3, 0, 5, 0, 3]",8,4,0
TK,FALSE,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.695100009,1.074355483,725476030,0.016637583,2660106,[],[],[],-1,-1,-1
LR,FALSE,"[1, 1, 0, 1, 1, 0, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 3]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.683099985,1.886722445,486115998,0.016552329,17545930,[],[],[],-1,-1,-1
TK-LR(1),TRUE,"[1, 0, 1, 1, 1, 0, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.691500008,1.186517835,389931710,0.014472931,2332426,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]",[],-1,-1,-1
TK-LR(2),TRUE,"[1, 1, 0, 1, 1, 2, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.597500026,2.498707771,1157204638,0.021166986,18201290,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]",[],-1,-1,-1
SL,FALSE,"[1, 2, 2, 1, 2, 0, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 7]}, {'CONV': [256, 3]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.654699981,1.140266657,2498920814,0.029236916,5150698,[],[],[],-1,-1,-1
A,FALSE,"[1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 7]}, {'CONV': [64, 5]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.100000001,2.30260849,2079457606,0.026349982,2133434,[],[],[],-1,-1,-1
SL-A(1),TRUE,"[1, 2, 2, 1, 1, 2, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 7]}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.605499983,1.476838231,2716959086,0.030281405,5363562,"[1, 2, 2, 1, 2, 0, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
SL-A(2),TRUE,"[1, 2, 1, 1, 2, 0, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.100000001,2.30259943,1249050950,0.021432509,1322554,"[1, 2, 2, 1, 2, 0, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
TK,FALSE,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.67900002,1.138014913,725476030,0.016527452,2660106,[],[],[],-1,-1,-1
A,FALSE,"[1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 7]}, {'CONV': [64, 5]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.100000001,2.302644491,2079457606,0.026103976,2133434,[],[],[],-1,-1,-1
TK-A(1),TRUE,"[1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.100000001,2.302615643,1452180158,0.023870787,5609290,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
TK-A(2),TRUE,"[1, 2, 1, 1, 1, 2, 2, -1, 0, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.665600002,1.03200686,1766891750,0.022812457,2052474,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]",[],-1,-1,-1
TK,FALSE,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.666100025,1.139042139,725476030,0.016429807,2660106,[],[],[],-1,-1,-1
IJ,FALSE,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.690699995,0.997923136,2510840766,0.028238135,3271370,[],[],[],-1,-1,-1
TK-IJ(1),TRUE,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.626399994,1.260905504,725476030,0.016595224,2660106,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]",[],-1,-1,-1
TK-IJ(2),TRUE,"[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'CONV': [256, 5]}, {'CONV': [128, 5]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.678900003,1.050892591,2510840766,0.028144437,3271370,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]",[],-1,-1,-1
TK-LR(1)[M],TRUE,"[1, 0, 1, 1, 1, 0, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.699299991,1.142964602,389931710,0.014112905,2332426,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]","[1, 0, 1, 1, 1, 0, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]",1,11,0
TK-LR(2)[M],TRUE,"[1, 1, 0, 1, 1, 2, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.643400013,2.136121511,1157204638,0.021099375,18201290,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 0, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]","[1, 1, 0, 1, 1, 2, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]",11,1,0
SL-A(1)[M],TRUE,"[2, -1, 1, 1, 1, 2, 2, -1, 0, 3, -1, 0, 1, 2, 1, 5, 2, 0, 5, 0, 3]","[{'INP': 32}, {'POOLMAX': [-1, 3]}, {'CONV': [128, 7]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [32, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.53549999,1.374457121,102872116,0.011764404,1846506,"[1, 2, 2, 1, 2, 0, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 2, 2, 1, 1, 2, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 2, 0, 5, 0, 3]",8,11,6
SL-A(2)[M],TRUE,"[1, 2, 1, 1, 2, 0, 1, 0, 1, 2, -1, 1, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.100000001,2.302659512,1249050950,0.021274388,1322554,"[1, 2, 2, 1, 2, 0, 1, 1, 2, 3, -1, 0, 1, 2, 1, 5, 2, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 2, 0, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]",8,5,3
TK-A(1)[M],TRUE,"[1, 0, 1, 1, 1, 2, 3, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.657500029,1.154164195,725476030,0.016673593,2660106,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]",1,9,3
TK-A(2)[M],TRUE,"[1, 2, 1, 1, 1, 2, 2, -1, 0, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.672999978,1.028510451,1766891750,0.022993406,2052474,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 2, 1, 0, 1, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 2, 1, 1, 1, 2, 2, -1, 0, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]",6,3,0
TK-IJ(1)[M],TRUE,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 3, -1, 0, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'CONV': [256, 5]}, {'POOLAVG': [-1, 2]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.658200026,1.129183054,1461756606,0.022147122,3078026,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]",3,12,3
TK-IJ(2)[M],TRUE,"[1, 1, 1, 2, -1, 0, 1, 1, 1, 1, 1, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [128, 5]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.717800021,0.866581559,320592638,0.012614023,1427914,"[1, 0, 1, 1, 1, 2, 2, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]","[1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 3, -1, 1, 5, 3, 0, 5, 0, 3]",10,3,3
TK-A(2)[M],FALSE,"[1, 2, 1, 1, 1, 2, 2, -1, 0, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.6699,1.001117468,1766891750,0.022885777,2052474,[],[],[],6,3,0
TK-A(1)[M],FALSE,"[1, 0, 1, 1, 1, 2, 3, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.653400004,1.291943669,725476030,0.016748121,2660106,[],[],[],1,9,3
TK-A(2)[M]-TK-A(1)[M](1),TRUE,"[1, 2, 1, 1, 1, 2, 2, -1, 0, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [128, 7]}, {'POOLMAX': [-1, 2]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.694000006,0.93088603,1766891750,0.022791589,2052474,"[1, 2, 1, 1, 1, 2, 2, -1, 0, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 0, 1, 1, 1, 2, 3, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]",[],-1,-1,-1
TK-A(2)[M]-TK-A(1)[M](2),TRUE,"[1, 0, 1, 1, 1, 2, 3, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.675899982,1.117173195,725476030,0.016555684,2660106,"[1, 2, 1, 1, 1, 2, 2, -1, 0, 1, 0, 2, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[1, 0, 1, 1, 1, 2, 3, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]",[],-1,-1,-1
TK-LR(2)[M],FALSE,"[1, 1, 0, 1, 1, 2, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 5]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.663399994,1.994644761,1157204638,0.021044179,18201290,[],[],[],11,1,0
TK-A(1)[M],FALSE,"[1, 0, 1, 1, 1, 2, 3, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'POOLAVG': [-1, 2]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.661199987,1.158643603,725476030,0.016476631,2660106,[],[],[],1,9,3
TK-LR(2)[M]-TK-A(1)[M](1),TRUE,"[1, 1, 0, 1, 1, 2, 3, -1, 0, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [128, 3]}, {'CONV': [128, 7]}, {'CONV': [64, 3]}, {'POOLMAX': [-1, 2]}, {'CONV': [256, 5]}, {'FLATTEN': None}, {'DENSE': [256, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.648699999,1.899161339,1022986910,0.020062098,18070218,"[1, 1, 0, 1, 1, 2, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]","[1, 0, 1, 1, 1, 2, 3, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]",[],-1,-1,-1
TK-LR(2)[M]-TK-A(1)[M](2),TRUE,"[1, 0, 1, 1, 1, 2, 1, 0, 1, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'CONV': [64, 5]}, {'CONV': [128, 7]}, {'CONV': [64, 7]}, {'FLATTEN': None}, {'DENSE': [64, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.583400011,1.463718414,1452180158,0.023882672,5609290,"[1, 1, 0, 1, 1, 2, 1, 0, 1, 2, -1, 0, 1, 2, 1, 5, 5, 0, 5, 0, 3]","[1, 0, 1, 1, 1, 2, 3, -1, 0, 1, 1, 2, 1, 0, 2, 5, 3, 0, 5, 0, 3]",[],-1,-1,-1
SL-A(2)[M],FALSE,"[1, 2, 1, 1, 2, 0, 1, 0, 1, 2, -1, 1, 2, -1, 1, 5, 1, 0, 5, 0, 3]","[{'INP': 32}, {'CONV': [256, 5]}, {'CONV': [256, 3]}, {'CONV': [64, 5]}, {'CONV': [64, 7]}, {'POOLMAX': [-1, 3]}, {'FLATTEN': None}, {'DENSE': [16, 'relu']}, {'DENSE': [10, 'softmax']}]",L_CHANGE_TYPE,TPC,GA,S,8,0.671400011,0.974958122,1249050950,0.021426041,1322554,[],[],[],8,5,3
